frame,timestamp,node0_pos_x,node0_pos_y,node0_pos_z,node0_rot_x,node0_rot_y,node0_rot_z,node0_rot_w,node1_pos_x,node1_pos_y,node1_pos_z,node1_rot_x,node1_rot_y,node1_rot_z,node1_rot_w,node2_pos_x,node2_pos_y,node2_pos_z,node2_rot_x,node2_rot_y,node2_rot_z,node2_rot_w,node3_pos_x,node3_pos_y,node3_pos_z,node3_rot_x,node3_rot_y,node3_rot_z,node3_rot_w,node4_pos_x,node4_pos_y,node4_pos_z,node4_rot_x,node4_rot_y,node4_rot_z,node4_rot_w,node5_pos_x,node5_pos_y,node5_pos_z,node5_rot_x,node5_rot_y,node5_rot_z,node5_rot_w,node6_pos_x,node6_pos_y,node6_pos_z,node6_rot_x,node6_rot_y,node6_rot_z,node6_rot_w,node7_pos_x,node7_pos_y,node7_pos_z,node7_rot_x,node7_rot_y,node7_rot_z,node7_rot_w,node8_pos_x,node8_pos_y,node8_pos_z,node8_rot_x,node8_rot_y,node8_rot_z,node8_rot_w,node9_pos_x,node9_pos_y,node9_pos_z,node9_rot_x,node9_rot_y,node9_rot_z,node9_rot_w,node10_pos_x,node10_pos_y,node10_pos_z,node10_rot_x,node10_rot_y,node10_rot_z,node10_rot_w,node11_pos_x,node11_pos_y,node11_pos_z,node11_rot_x,node11_rot_y,node11_rot_z,node11_rot_w,node12_pos_x,node12_pos_y,node12_pos_z,node12_rot_x,node12_rot_y,node12_rot_z,node12_rot_w,node13_pos_x,node13_pos_y,node13_pos_z,node13_rot_x,node13_rot_y,node13_rot_z,node13_rot_w,node14_pos_x,node14_pos_y,node14_pos_z,node14_rot_x,node14_rot_y,node14_rot_z,node14_rot_w,node15_pos_x,node15_pos_y,node15_pos_z,node15_rot_x,node15_rot_y,node15_rot_z,node15_rot_w,node16_pos_x,node16_pos_y,node16_pos_z,node16_rot_x,node16_rot_y,node16_rot_z,node16_rot_w,node17_pos_x,node17_pos_y,node17_pos_z,node17_rot_x,node17_rot_y,node17_rot_z,node17_rot_w,node18_pos_x,node18_pos_y,node18_pos_z,node18_rot_x,node18_rot_y,node18_rot_z,node18_rot_w,node19_pos_x,node19_pos_y,node19_pos_z,node19_rot_x,node19_rot_y,node19_rot_z,node19_rot_w,node20_pos_x,node20_pos_y,node20_pos_z,node20_rot_x,node20_rot_y,node20_rot_z,node20_rot_w,node21_pos_x,node21_pos_y,node21_pos_z,node21_rot_x,node21_rot_y,node21_rot_z,node21_rot_w,node22_pos_x,node22_pos_y,node22_pos_z,node22_rot_x,node22_rot_y,node22_rot_z,node22_rot_w,node23_pos_x,node23_pos_y,node23_pos_z,node23_rot_x,node23_rot_y,node23_rot_z,node23_rot_w,node24_pos_x,node24_pos_y,node24_pos_z,node24_rot_x,node24_rot_y,node24_rot_z,node24_rot_w
11,1765961279464,0,-0,0,0.859781,-0.197336,0.427032,0.198689,0.0241747,0.0172301,-0.00417916,0.736963,0.204398,-0.193051,-0.614685,0.0419862,-0,0,3.72529e-08,-0.00420858,-4.47035e-08,0.999991,0.0299928,-0,0,5.96046e-08,-0.175111,5.96046e-08,0.984549,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0589634,-0.0139278,-0.104194,0.99271,0.0397413,-1.86322e-09,1.73499e-18,5.58794e-09,-0.00106626,-1.0361e-07,0.999999,0.0222621,-0,0,7.45058e-09,-0.040691,4.77303e-08,0.999172,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0114805,0.0622493,-0.0206004,0.997782,0.047809,-4.65661e-09,1.86265e-09,-9.8953e-10,-0.00193048,7.30215e-08,0.999998,0.0275853,-0,0,-1.86265e-09,-0.108711,-7.14965e-08,0.994073,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0537182,0.0663863,0.0493303,0.995125,0.0414577,-0,0,9.54606e-09,-0.00266101,6.60075e-08,0.999996,0.0259039,-0,0,-1.30385e-08,-0.105318,-5.6345e-08,0.994439,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0688422,0.0136171,0.178257,0.981478,0.0310657,-3.72529e-09,0,-3.49246e-10,0.000205758,-3.27127e-08,1,0.0162693,-0,0,1.57306e-08,0.0200816,2.1304e-08,0.999798,0.0176072,-0,0,0,0,0,1
12,1765961279472,0,-0,0,0.859829,-0.197132,0.427084,0.198734,0.0241747,0.0172301,-0.00417916,0.737241,0.204518,-0.193011,-0.614325,0.0419862,-0,0,-7.07805e-08,-0.00426789,1.04308e-07,0.999991,0.0299928,-0,0,-3.35276e-08,-0.17346,-7.45058e-08,0.984841,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.058571,-0.013879,-0.104125,0.992741,0.0397413,-1.86322e-09,1.73499e-18,1.02445e-08,-0.000962755,5.56465e-08,1,0.0222621,-0,0,-1.86265e-08,-0.0392735,-9.70904e-08,0.999228,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0114788,0.0625021,-0.0205684,0.997767,0.047809,-4.65661e-09,1.86265e-09,-3.20142e-09,-0.001928,7.43457e-08,0.999998,0.0275853,-0,0,-2.79397e-09,-0.108381,-7.64948e-08,0.994109,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0537314,0.0662211,0.0492993,0.995137,0.0414577,-0,0,1.00117e-08,-0.00226905,-3.72529e-09,0.999997,0.0259039,-0,0,-8.3819e-09,-0.105506,-5.82077e-09,0.994419,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0687757,0.0137876,0.178273,0.981478,0.0310657,-3.72529e-09,0,-8.03266e-09,-0.000241152,-1.07102e-08,1,0.0162693,-0,0,6.51926e-09,0.0203279,3.2247e-08,0.999793,0.0176072,-0,0,0,0,0,1
13,1765961279481,0,-0,0,0.859842,-0.196877,0.427135,0.198688,0.0241747,0.0172301,-0.00417916,0.736766,0.204323,-0.193379,-0.614844,0.0419862,-0,0,1.22935e-07,-0.00412148,-1.19209e-07,0.999992,0.0299928,-0,0,-3.72529e-08,-0.173322,1.04308e-07,0.984865,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0585833,-0.0137472,-0.103999,0.992755,0.0397413,-1.86322e-09,1.73499e-18,7.45058e-09,-0.000966788,8.21892e-08,1,0.0222621,-0,0,-3.72529e-09,-0.0391627,-8.89413e-08,0.999233,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0112276,0.0629002,-0.0205501,0.997745,0.047809,-4.65661e-09,1.86265e-09,-1.68802e-09,-0.00239899,-1.26311e-08,0.999997,0.0275853,-0,0,9.31323e-10,-0.110283,-1.29148e-10,0.9939,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0537287,0.0662313,0.049293,0.995137,0.0414577,-0,0,-2.56114e-09,-0.00227221,-9.66247e-09,0.999997,0.0259039,-0,0,1.21072e-08,-0.105533,-6.98492e-09,0.994416,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0688733,0.0135554,0.17825,0.981478,0.0310657,-3.72529e-09,0,-1.74623e-08,0.000421274,7.45058e-09,1,0.0162693,-0,0,6.50471e-09,0.0199255,-3.66708e-08,0.999801,0.0176072,-0,0,0,0,0,1
14,1765961279488,0,-0,0,0.8599,-0.196651,0.427143,0.198599,0.0241747,0.0172301,-0.00417916,0.736763,0.204315,-0.193357,-0.614857,0.0419862,-0,0,1.86265e-08,-0.00418028,1.49012e-08,0.999991,0.0299928,-0,0,1.49012e-08,-0.173268,-4.47035e-08,0.984875,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0585599,-0.0136826,-0.10392,0.992766,0.0397413,-1.86322e-09,1.73499e-18,-9.31323e-09,-0.000957156,3.81842e-08,1,0.0222621,-0,0,1.02445e-08,-0.0390824,-5.79748e-08,0.999236,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.011059,0.0630979,-0.02043,0.997737,0.047809,-4.65661e-09,1.86265e-09,3.08501e-09,-0.00262812,-1.16983e-07,0.999997,0.0275853,-0,0,8.3819e-09,-0.111681,1.50913e-07,0.993744,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0537337,0.0662023,0.0493221,0.995137,0.0414577,-0,0,-4.65661e-10,-0.00226735,-1.60653e-08,0.999997,0.0259039,-0,0,4.65661e-09,-0.105346,3.0559e-08,0.994436,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237632,0.971194,0.0683506,-0,0,0.0675067,0.0131743,0.178037,0.981617,0.0310657,-3.72529e-09,0,2.37487e-08,0.000668607,6.32135e-08,1,0.0162693,-0,0,-1.89175e-09,0.0198504,-1.28173e-07,0.999803,0.0176072,-0,0,0,0,0,1
15,1765961279497,0,-0,0,0.860004,-0.196319,0.427151,0.198517,0.0241747,0.0172301,-0.00417916,0.737388,0.204473,-0.192792,-0.614232,0.0419862,-0,0,-1.49012e-07,-0.00465754,1.04308e-07,0.999989,0.0299928,-0,0,8.19564e-08,-0.173192,-1.49012e-08,0.984888,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0591182,-0.01361,-0.103775,0.992749,0.0397413,-1.86322e-09,1.73499e-18,1.21072e-08,-0.000968103,1.3737e-08,1,0.0222621,-0,0,8.3819e-09,-0.040686,-1.25729e-08,0.999172,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0103166,0.0629115,-0.0205148,0.997755,0.047809,-4.65661e-09,1.86265e-09,-4.5402e-09,-0.00203355,9.07458e-08,0.999998,0.0275853,-0,0,-5.58794e-09,-0.112361,-1.2444e-07,0.993667,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0537263,0.0662293,0.0493021,0.995136,0.0414577,-0,0,1.28057e-08,-0.00227059,9.77889e-09,0.999997,0.0259039,-0,0,-4.65661e-09,-0.105514,-3.99305e-08,0.994418,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0680395,0.0131369,0.178071,0.981575,0.0310657,-3.72529e-09,0,1.16415e-10,0.00064902,6.96164e-08,1,0.0162693,-0,0,3.49246e-09,0.020887,-5.27361e-08,0.999782,0.0176072,-0,0,0,0,0,1
16,1765961279506,0,-0,0,0.860004,-0.196317,0.427152,0.198516,0.0241747,0.0172301,-0.00417916,0.736731,0.204238,-0.193209,-0.614967,0.0419862,-0,0,7.45058e-09,-0.00425743,-2.98023e-08,0.999991,0.0299928,-0,0,1.04308e-07,-0.17495,1.49012e-08,0.984577,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0586133,-0.0134833,-0.10377,0.992781,0.0397413,-1.86322e-09,1.73499e-18,1.30385e-08,-0.00135784,5.58793e-09,0.999999,0.0222621,-0,0,-1.86265e-09,-0.0387004,-7.45058e-09,0.999251,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0112448,0.0627411,-0.0204586,0.997757,0.047809,-4.65661e-09,1.86265e-09,-6.98492e-10,-0.00198911,-2.56259e-08,0.999998,0.0275853,-0,0,-3.72529e-09,-0.11039,5.62493e-08,0.993888,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0537253,0.0662278,0.049306,0.995136,0.0414577,-0,0,1.21072e-08,-0.0022716,2.73576e-08,0.999997,0.0259039,-0,0,5.58794e-09,-0.10551,-5.23869e-08,0.994418,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0674037,0.0132804,0.178008,0.981628,0.0310657,-3.72529e-09,0,-1.6531e-08,0.000212954,-3.59723e-08,1,0.0162693,-0,0,5.3551e-09,0.0200506,2.78233e-08,0.999799,0.0176072,-0,0,0,0,0,1
17,1765961279513,0,-0,0,0.860056,-0.196108,0.427115,0.198562,0.0241747,0.0172301,-0.00417916,0.736313,0.204022,-0.193376,-0.615487,0.0419862,-0,0,1.22935e-07,-0.00469743,8.9407e-08,0.999989,0.0299928,-0,0,-9.68575e-08,-0.173641,-1.3411e-07,0.984809,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0586571,-0.0135639,-0.103714,0.992783,0.0397413,-1.86322e-09,1.73499e-18,1.49012e-08,-0.00104615,-3.46918e-08,0.999999,0.0222621,-0,0,-2.04891e-08,-0.0389664,8.84756e-09,0.999241,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0110837,0.0630932,-0.0203823,0.997738,0.047809,-4.65661e-09,1.86265e-09,-2.44472e-09,-0.00248563,7.43166e-08,0.999997,0.0275853,-0,0,-3.72529e-09,-0.111848,-3.56972e-08,0.993725,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0537372,0.0662319,0.0492919,0.995136,0.0414577,-0,0,9.54606e-09,-0.00227104,6.32135e-08,0.999997,0.0259039,-0,0,-8.3819e-09,-0.105353,-1.06345e-07,0.994435,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0693592,0.0135275,0.178293,0.981437,0.0310657,-3.72529e-09,0,9.77889e-09,0.000214927,-1.29221e-08,1,0.0162693,-0,0,2.37196e-09,0.0210728,-1.82772e-08,0.999778,0.0176072,-0,0,0,0,0,1
18,1765961279523,0,-0,0,0.860153,-0.19593,0.427034,0.198566,0.0241747,0.0172301,-0.00417916,0.736458,0.204127,-0.193348,-0.615288,0.0419862,-0,0,-1.49012e-08,-0.00433099,-8.9407e-08,0.999991,0.0299928,-0,0,7.07805e-08,-0.174811,-2.98023e-08,0.984602,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0616137,-0.0139519,-0.103193,0.992653,0.0397413,-1.86322e-09,1.73499e-18,-3.72529e-09,-0.00094575,-2.93367e-08,1,0.0222621,-0,0,1.11759e-08,-0.037926,-1.6531e-08,0.999281,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0111046,0.0629034,-0.0202938,0.997751,0.047809,-4.65661e-09,1.86265e-09,6.98492e-10,-0.00201957,-3.06172e-08,0.999998,0.0275853,-0,0,4.65661e-09,-0.112273,8.42874e-09,0.993677,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0537001,0.0662709,0.0493007,0.995135,0.0414577,-0,0,2.32831e-10,-0.00227376,2.67755e-09,0.999997,0.0259039,-0,0,9.31323e-10,-0.105843,-4.75557e-08,0.994383,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0680032,0.0132174,0.178074,0.981575,0.0310657,-3.72529e-09,0,-1.26893e-08,0.000407919,5.69271e-08,1,0.0162693,-0,0,2.40107e-08,0.0210186,-6.21658e-08,0.999779,0.0176072,-0,0,0,0,0,1
19,1765961279530,0,-0,0,0.860158,-0.195744,0.427048,0.198648,0.0241747,0.0172301,-0.00417916,0.73789,0.204905,-0.192255,-0.613653,0.0419862,-0,0,2.98023e-08,-0.00429103,-2.98023e-08,0.999991,0.0299928,-0,0,-1.86265e-08,-0.175107,5.96046e-08,0.984549,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0595187,-0.0134755,-0.103438,0.992762,0.0397413,-1.86322e-09,1.73499e-18,5.58794e-09,-0.00105776,-6.03031e-08,0.999999,0.0222621,-0,0,2.79397e-09,-0.0403133,2.77068e-08,0.999187,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0111264,0.0629267,-0.0201954,0.997752,0.047809,-4.65661e-09,1.86265e-09,1.62981e-09,-0.00210241,4.10073e-08,0.999998,0.0275853,-0,0,-7.45058e-09,-0.112369,8.26594e-09,0.993667,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0518169,0.0663022,0.049178,0.995239,0.0414577,-0,0,-3.25963e-09,-0.00262985,1.40863e-08,0.999997,0.0259039,-0,0,3.72529e-09,-0.103928,-2.29338e-08,0.994585,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0679836,0.0132824,0.178114,0.981569,0.0310657,-3.72529e-09,0,8.96398e-09,0.000175196,-6.14673e-08,1,0.0162693,-0,0,-1.55123e-08,0.0211759,6.58911e-08,0.999776,0.0176072,-0,0,0,0,0,1
20,1765961279539,0,-0,0,0.860119,-0.195619,0.427096,0.198687,0.0241747,0.0172301,-0.00417916,0.736818,0.20457,-0.192745,-0.614899,0.0419862,-0,0,-2.6077e-08,-0.00432146,-2.98023e-08,0.999991,0.0299928,-0,0,4.47035e-08,-0.175405,0,0.984496,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0592483,-0.0132063,-0.103364,0.99279,0.0397413,-1.86322e-09,1.73499e-18,-1.21072e-08,-0.00106987,-1.93249e-08,0.999999,0.0222621,-0,0,-1.02445e-08,-0.0408497,1.62981e-08,0.999165,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0113313,0.0629812,-0.0201983,0.997746,0.047809,-4.65661e-09,1.86265e-09,1.28057e-09,-0.0024376,-7.46513e-09,0.999997,0.0275853,-0,0,-9.31323e-10,-0.110957,2.62526e-09,0.993825,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0518137,0.0663925,0.0491316,0.995235,0.0414577,-0,0,-7.91624e-09,-0.00263233,9.0804e-09,0.999997,0.0259039,-0,0,6.51926e-09,-0.103775,-3.67872e-08,0.994601,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0679721,0.0131155,0.178087,0.981577,0.0310657,-3.72529e-09,0,-9.77889e-09,0.000648112,3.9814e-08,1,0.0162693,-0,0,-1.60071e-09,0.0208086,-7.24103e-08,0.999783,0.0176072,-0,0,0,0,0,1
21,1765961279548,0,-0,0,0.860109,-0.195573,0.427141,0.198825,0.0241747,0.0172301,-0.00417916,0.73542,0.204235,-0.193715,-0.616377,0.0419862,-0,0,6.33299e-08,-0.00442891,0,0.99999,0.0299928,-0,0,2.6077e-08,-0.172277,-2.98023e-08,0.985048,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0622005,-0.0134731,-0.102833,0.992661,0.0397413,-1.86322e-09,1.73499e-18,-1.86265e-09,-0.000963454,-1.53668e-08,1,0.0222621,-0,0,-6.51926e-09,-0.0394529,1.30385e-08,0.999221,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.011562,0.0626486,-0.0202958,0.997762,0.047809,-4.65661e-09,1.86265e-09,3.25963e-09,-0.00197111,-3.13594e-08,0.999998,0.0275853,-0,0,9.31323e-10,-0.109204,6.71635e-08,0.994019,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0518366,0.0663231,0.0490002,0.995245,0.0414577,-0,0,9.31322e-09,-0.0022084,-4.02797e-08,0.999998,0.0259039,-0,0,7.45058e-09,-0.103958,2.98023e-08,0.994582,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0679967,0.013345,0.178004,0.981587,0.0310657,-3.72529e-09,0,6.40284e-09,0.000186017,2.11876e-08,1,0.0162693,-0,0,-8.96398e-09,0.0211207,-4.71482e-08,0.999777,0.0176072,-0,0,0,0,0,1
22,1765961279555,0,-0,0,0.860107,-0.195572,0.427145,0.198826,0.0241747,0.0172301,-0.00417916,0.735693,0.204339,-0.19377,-0.615998,0.0419862,-0,0,-8.9407e-08,-0.00426772,-1.49012e-08,0.999991,0.0299928,-0,0,4.84288e-08,-0.172801,2.98023e-08,0.984957,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0592621,-0.0128569,-0.103216,0.992809,0.0397413,-1.86322e-09,1.73499e-18,7.45058e-09,-0.00114497,-2.468e-08,0.999999,0.0222621,-0,0,3.72529e-09,-0.0405523,1.53668e-08,0.999177,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0111532,0.0631318,-0.0202799,0.997737,0.047809,-4.65661e-09,1.86265e-09,-1.16415e-09,-0.00248933,9.40054e-09,0.999997,0.0275853,-0,0,1.86265e-09,-0.112162,-3.27373e-09,0.99369,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0518618,0.0669742,0.0488937,0.995206,0.0414577,-0,0,2.56114e-09,-0.0022092,2.17697e-08,0.999998,0.0259039,-0,0,-6.51926e-09,-0.103335,2.32831e-10,0.994647,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0680026,0.0133178,0.178007,0.981586,0.0310657,-3.72529e-09,0,7.45058e-09,0.000226198,-4.42378e-09,1,0.0162693,-0,0,-1.28057e-08,0.0211016,-6.33299e-08,0.999777,0.0176072,-0,0,0,0,0,1
23,1765961279564,0,-0,0,0.860072,-0.195283,0.427287,0.198863,0.0241747,0.0172301,-0.00417916,0.735599,0.204334,-0.193832,-0.616093,0.0419862,-0,0,-2.98023e-08,-0.00426407,1.49012e-08,0.999991,0.0299928,-0,0,-4.84288e-08,-0.172797,7.45058e-08,0.984958,0.0252377,-0,0,0,0,0,1,0.0276028,0.0124683,0.00172939,-0.00201244,-0.0402038,-0.0499528,0.99794,0.0725776,4.65661e-10,-1.39698e-09,0.0592589,-0.0127539,-0.103173,0.992815,0.0397413,-1.86322e-09,1.73499e-18,9.31322e-10,-0.00115182,3.35276e-08,0.999999,0.0222621,-0,0,-9.31323e-10,-0.0404725,-8.91741e-08,0.999181,0.0195415,-0,0,0,0,0,1,0.0238547,0.000181863,0.00397901,-0.00592643,-0.0538475,-0.109238,0.992538,0.0731168,3.72529e-09,-1.86265e-09,0.0111551,0.0629651,-0.0203012,0.997747,0.047809,-4.65661e-09,1.86265e-09,-2.32831e-10,-0.00206955,-2.78669e-08,0.999998,0.0275853,-0,0,2.79397e-09,-0.112408,3.13157e-08,0.993662,0.0224241,-0,0,0,0,0,1,0.0202811,-0.0127223,0.00175833,-0.0063349,-0.0363042,-0.171781,0.984446,0.0700907,-0,-4.65661e-10,0.0518335,0.0671983,0.0488686,0.995193,0.0414577,-0,0,6.0536e-09,-0.00262199,4.13274e-08,0.999997,0.0259039,-0,0,-9.31323e-09,-0.103249,-5.68107e-08,0.994655,0.0208579,-0,0,0,0,0,1,0.0167073,-0.0256269,-0.000462327,-0.00419927,-0.0171622,-0.237633,0.971194,0.0683506,-0,0,0.0680045,0.013337,0.177983,0.98159,0.0310657,-3.72529e-09,0,-1.46683e-08,0.00020775,-1.04541e-07,1,0.0162693,-0,0,1.19908e-08,0.0211031,1.5262e-07,0.999777,0.0176072,-0,0,0,0,0,1
