frame,timestamp,CMC_pos_x,CMC_pos_y,CMC_pos_z,CMC_rot_x,CMC_rot_y,CMC_rot_z,CMC_rot_w,MCP_pos_x,MCP_pos_y,MCP_pos_z,MCP_rot_x,MCP_rot_y,MCP_rot_z,MCP_rot_w,IP_pos_x,IP_pos_y,IP_pos_z,IP_rot_x,IP_rot_y,IP_rot_z,IP_rot_w,Tip_pos_x,Tip_pos_y,Tip_pos_z,Tip_rot_x,Tip_rot_y,Tip_rot_z,Tip_rot_w
187,1765954846923,0.0241747,0.0172301,-0.00417916,0.809219,0.212341,-0.211419,-0.505349,0.0419862,-0,0,6.33299e-08,-0.00568362,0,0.999984,0.0299928,-0,0,-4.47035e-08,-0.284101,1.49012e-08,0.958794,0.0252377,-0,0,0,0,0,1
188,1765954846956,0.0241747,0.0172301,-0.00417916,0.802685,0.211497,-0.195583,-0.522218,0.0419862,-0,0,1.11759e-08,-0.00567427,7.45058e-08,0.999984,0.0299928,-0,0,0,-0.269548,-1.19209e-07,0.962987,0.0252377,-0,0,0,0,0,1
189,1765954846989,0.0241747,0.0172301,-0.00417916,0.794099,0.206413,-0.17362,-0.544662,0.0419862,-0,0,6.33299e-08,-0.00585222,4.47035e-08,0.999983,0.0299928,-0,0,0,-0.257907,-5.96046e-08,0.96617,0.0252377,-0,0,0,0,0,1
190,1765954847023,0.0241747,0.0172301,-0.00417916,0.784215,0.197194,-0.14935,-0.569048,0.0419862,-0,0,8.3819e-08,-0.00637746,-4.47035e-08,0.99998,0.0299928,-0,0,1.49012e-08,-0.248839,5.96046e-08,0.968545,0.0252377,-0,0,0,0,0,1
191,1765954847056,0.0241747,0.0172301,-0.00417916,0.776426,0.187879,-0.126879,-0.588019,0.0419862,-0,0,-5.96046e-08,-0.00731689,-1.49012e-08,0.999973,0.0299928,-0,0,1.30385e-07,-0.241104,1.49012e-08,0.970499,0.0252377,-0,0,0,0,0,1
192,1765954847089,0.0241747,0.0172301,-0.00417916,0.766716,0.17165,-0.0952701,-0.611234,0.0419862,-0,0,-1.2666e-07,-0.00765317,1.49012e-08,0.999971,0.0299928,-0,0,1.88127e-07,-0.226179,-1.49012e-08,0.974086,0.0252377,-0,0,0,0,0,1
193,1765954847122,0.0241747,0.0172301,-0.00417916,0.756348,0.158748,-0.0726248,-0.630446,0.0419862,-0,0,-4.09782e-08,-0.00801709,-7.45058e-09,0.999968,0.0299928,-0,0,-4.28408e-08,-0.213719,-2.23517e-08,0.976895,0.0252377,-0,0,0,0,0,1
194,1765954847156,0.0241747,0.0172301,-0.00417916,0.744293,0.145294,-0.0492032,-0.649997,0.0419862,-0,0,-9.68575e-08,-0.00800134,-5.96046e-08,0.999968,0.0299928,-0,0,7.63685e-08,-0.188865,2.98023e-08,0.982003,0.0252377,-0,0,0,0,0,1
195,1765954847189,0.0241747,0.0172301,-0.00417916,0.740157,0.130243,-0.0250356,-0.659225,0.0419862,-0,0,-3.25963e-08,-0.00752682,-2.23517e-08,0.999972,0.0299928,-0,0,1.86265e-09,-0.163462,4.47035e-08,0.98655,0.0252377,-0,0,0,0,0,1
196,1765954847222,0.0241747,0.0172301,-0.00417916,0.745533,0.111254,-0.00236892,-0.657113,0.0419862,-0,0,1.23691e-07,-0.0066594,0,0.999978,0.0299928,-0,0,-3.55576e-08,-0.140773,7.45058e-09,0.990042,0.0252377,-0,0,0,0,0,1
197,1765954847256,0.0241747,0.0172301,-0.00417916,0.758772,0.0982558,0.00689341,-0.643866,0.0419862,-0,0,6.43777e-08,-0.00583759,1.86265e-08,0.999983,0.0299928,-0,0,-5.06407e-08,-0.113327,-4.47035e-08,0.993558,0.0252377,-0,0,0,0,0,1
198,1765954847289,0.0241747,0.0172301,-0.00417916,0.779712,0.0833153,0.0107816,-0.620478,0.0419862,-0,0,-6.56582e-08,-0.00405748,-2.23517e-08,0.999992,0.0299928,-0,0,9.66247e-08,-0.0831354,4.84288e-08,0.996538,0.0252377,-0,0,0,0,0,1
199,1765954847322,0.0241747,0.0172301,-0.00417916,0.795701,0.0703025,0.00919298,-0.601525,0.0419862,-0,0,2.86382e-08,-0.00294184,-1.49012e-08,0.999996,0.0299928,-0,0,1.5588e-07,-0.0570328,4.47035e-08,0.998372,0.0252377,-0,0,0,0,0,1
200,1765954847356,0.0241747,0.0172301,-0.00417916,0.80963,0.060478,0.00643647,-0.583781,0.0419862,-0,0,1.58383e-07,-0.00160934,1.86265e-08,0.999999,0.0299928,-0,0,-1.53319e-07,-0.0346822,-2.23517e-08,0.999398,0.0252377,-0,0,0,0,0,1
201,1765954847389,0.0241747,0.0172301,-0.00417916,0.827401,0.0430249,-0.00284093,-0.559953,0.0419862,-0,0,1.92085e-08,-0.000390813,-2.42144e-08,1,0.0299928,-0,0,5.8717e-08,-0.00944371,5.58794e-09,0.999955,0.0252377,-0,0,0,0,0,1
202,1765954847423,0.0241747,0.0172301,-0.00417916,0.836937,0.0360146,-0.00663209,-0.546072,0.0419862,-0,0,6.33227e-08,0.000402217,1.67638e-08,1,0.0299928,-0,0,-1.02853e-07,0.00798686,-3.07336e-08,0.999968,0.0252377,-0,0,0,0,0,1
203,1765954847456,0.0241747,0.0172301,-0.00417916,0.846099,0.0300083,-0.0079155,-0.532122,0.0419862,-0,0,1.40022e-07,0.000904654,1.86265e-09,1,0.0299928,-0,0,-8.76748e-08,0.0189357,0,0.999821,0.0252377,-0,0,0,0,0,1
204,1765954847489,0.0241747,0.0172301,-0.00417916,0.852275,0.0261222,-0.00832858,-0.522374,0.0419862,-0,0,5.85987e-08,0.0012432,-6.51926e-09,0.999999,0.0299928,-0,0,-6.06105e-08,0.0270487,1.86265e-09,0.999634,0.0252377,-0,0,0,0,0,1
205,1765954847523,0.0241747,0.0172301,-0.00417916,0.855781,0.0248652,-0.00774519,-0.516683,0.0419862,-0,0,-5.07298e-08,0.00137294,-5.12227e-09,0.999999,0.0299928,-0,0,-1.58532e-07,0.0286969,5.12227e-09,0.999588,0.0252377,-0,0,0,0,0,1
206,1765954847556,0.0241747,0.0172301,-0.00417916,0.856141,0.0242693,-0.00785501,-0.516112,0.0419862,-0,0,1.65872e-07,0.0014868,-2.7474e-08,0.999999,0.0299928,-0,0,2.77687e-08,0.030937,5.51809e-08,0.999521,0.0252377,-0,0,0,0,0,1
207,1765954847589,0.0241747,0.0172301,-0.00417916,0.855957,0.0238093,-0.0078982,-0.516438,0.0419862,-0,0,4.23634e-08,0.00154109,-3.44589e-08,0.999999,0.0299928,-0,0,4.23715e-08,0.0324424,6.61239e-08,0.999474,0.0252377,-0,0,0,0,0,1
208,1765954847622,0.0241747,0.0172301,-0.00417916,0.857403,0.023633,-0.00776355,-0.514044,0.0419862,-0,0,3.74193e-08,0.00188061,1.35042e-08,0.999998,0.0299928,-0,0,-1.46647e-07,0.032752,-4.1211e-08,0.999463,0.0252377,-0,0,0,0,0,1
209,1765954847656,0.0241747,0.0172301,-0.00417916,0.859343,0.0233733,-0.0070042,-0.510817,0.0419862,-0,0,-7.76344e-08,0.00154629,6.0536e-09,0.999999,0.0299928,-0,0,-6.83212e-09,0.0324645,1.16415e-09,0.999473,0.0252377,-0,0,0,0,0,1
210,1765954847689,0.0241747,0.0172301,-0.00417916,0.859874,0.0232734,-0.00658666,-0.509932,0.0419862,-0,0,6.15737e-08,0.00150556,1.0943e-08,0.999999,0.0299928,-0,0,8.41101e-08,0.0318843,1.39698e-09,0.999492,0.0252377,-0,0,0,0,0,1
211,1765954847723,0.0241747,0.0172301,-0.00417916,0.858267,0.0231395,-0.00667383,-0.512637,0.0419862,-0,0,1.13254e-07,0.0014955,1.28057e-08,0.999999,0.0299928,-0,0,1.91503e-08,0.0307962,-4.74975e-08,0.999526,0.0252377,-0,0,0,0,0,1
212,1765954847756,0.0241747,0.0172301,-0.00417916,0.858086,0.0230592,-0.00671006,-0.512943,0.0419862,-0,0,-6.16965e-08,0.0015006,4.42378e-08,0.999999,0.0299928,-0,0,5.80549e-08,0.0309759,-8.98726e-08,0.99952,0.0252377,-0,0,0,0,0,1
213,1765954847789,0.0241747,0.0172301,-0.00417916,0.858525,0.0231375,-0.00668037,-0.512205,0.0419862,-0,0,2.88446e-08,0.0015553,1.0943e-08,0.999999,0.0299928,-0,0,-4.81959e-08,0.032179,-2.42144e-08,0.999482,0.0252377,-0,0,0,0,0,1
214,1765954847823,0.0241747,0.0172301,-0.00417916,0.857422,0.0230245,-0.00686309,-0.514053,0.0419862,-0,0,4.30719e-08,0.00155491,6.75209e-09,0.999999,0.0299928,-0,0,3.33166e-08,0.0323726,2.32831e-10,0.999476,0.0252377,-0,0,0,0,0,1
215,1765954847856,0.0241747,0.0172301,-0.00417916,0.858081,0.0232433,-0.00657273,-0.512946,0.0419862,-0,0,-7.23639e-08,0.00161998,1.74623e-08,0.999999,0.0299928,-0,0,4.99495e-08,0.0333259,-3.25963e-09,0.999445,0.0252377,-0,0,0,0,0,1
216,1765954847889,0.0241747,0.0172301,-0.00417916,0.858196,0.0235138,-0.00623788,-0.512746,0.0419862,-0,0,7.6283e-08,0.00157591,3.21306e-08,0.999999,0.0299928,-0,0,-6.56728e-08,0.033444,-4.47035e-08,0.999441,0.0252377,-0,0,0,0,0,1
217,1765954847922,0.0241747,0.0172301,-0.00417916,0.859293,0.0237837,-0.0060845,-0.510894,0.0419862,-0,0,4.90672e-08,0.00200129,-2.42144e-08,0.999998,0.0299928,-0,0,-2.7052e-08,0.0337167,6.14673e-08,0.999431,0.0252377,-0,0,0,0,0,1
218,1765954847956,0.0241747,0.0172301,-0.00417916,0.859567,0.0238481,-0.00573676,-0.510433,0.0419862,-0,0,-7.97863e-08,0.00172358,-6.0536e-09,0.999999,0.0299928,-0,0,6.52071e-08,0.034816,4.65661e-10,0.999394,0.0252377,-0,0,0,0,0,1
219,1765954847989,0.0241747,0.0172301,-0.00417916,0.859903,0.0242019,-0.0057375,-0.509851,0.0419862,-0,0,2.04613e-07,0.0020184,-2.32831e-08,0.999998,0.0299928,-0,0,1.6109e-08,0.0352609,5.98375e-08,0.999378,0.0252377,-0,0,0,0,0,1
220,1765954848022,0.0241747,0.0172301,-0.00417916,0.859413,0.0240582,-0.0057068,-0.510683,0.0419862,-0,0,-9.96733e-08,0.00201056,-3.58559e-08,0.999998,0.0299928,-0,0,-1.9827e-07,0.034024,5.05243e-08,0.999421,0.0252377,-0,0,0,0,0,1
221,1765954848055,0.0241747,0.0172301,-0.00417916,0.859395,0.0240429,-0.00561535,-0.510715,0.0419862,-0,0,-7.87786e-08,0.00168337,4.28408e-08,0.999999,0.0299928,-0,0,7.87695e-08,0.0349583,-6.14673e-08,0.999389,0.0252377,-0,0,0,0,0,1
222,1765954848088,0.0241747,0.0172301,-0.00417916,0.859163,0.0241447,-0.00552343,-0.511102,0.0419862,-0,0,-1.5385e-08,0.00172772,-4.65661e-09,0.999999,0.0299928,-0,0,1.14436e-07,0.0345704,4.19095e-09,0.999402,0.0252377,-0,0,0,0,0,1
223,1765954848122,0.0241747,0.0172301,-0.00417916,0.858701,0.0243108,-0.00541415,-0.511872,0.0419862,-0,0,8.5889e-08,0.00168029,-1.90921e-08,0.999999,0.0299928,-0,0,-6.14673e-08,0.0341927,4.51692e-08,0.999415,0.0252377,-0,0,0,0,0,1
224,1765954848155,0.0241747,0.0172301,-0.00417916,0.858849,0.0246535,-0.00509522,-0.51161,0.0419862,-0,0,-6.02995e-08,0.00168265,-2.32831e-09,0.999999,0.0299928,-0,0,6.61894e-08,0.0339602,2.8871e-08,0.999423,0.0252377,-0,0,0,0,0,1
225,1765954848188,0.0241747,0.0172301,-0.00417916,0.858487,0.0251187,-0.00526375,-0.512192,0.0419862,-0,0,-9.22464e-08,0.00205963,1.86265e-08,0.999998,0.0299928,-0,0,-6.25078e-08,0.0346632,-3.49246e-08,0.999399,0.0252377,-0,0,0,0,0,1
226,1765954848221,0.0241747,0.0172301,-0.00417916,0.858109,0.0253085,-0.00497053,-0.51282,0.0419862,-0,0,1.52788e-07,0.00167699,-9.77889e-09,0.999999,0.0299928,-0,0,3.50119e-08,0.0342154,1.21072e-08,0.999415,0.0252377,-0,0,0,0,0,1
227,1765954848255,0.0241747,0.0172301,-0.00417916,0.858845,0.0256451,-0.00470929,-0.511572,0.0419862,-0,0,6.89761e-08,0.00167727,-3.11993e-08,0.999999,0.0299928,-0,0,8.84538e-08,0.0345727,4.98258e-08,0.999402,0.0252377,-0,0,0,0,0,1
228,1765954848288,0.0241747,0.0172301,-0.00417916,0.859025,0.0261521,-0.00473835,-0.511244,0.0419862,-0,0,1.74732e-08,0.00206306,1.39698e-08,0.999998,0.0299928,-0,0,1.94341e-08,0.0348601,-1.35042e-08,0.999392,0.0252377,-0,0,0,0,0,1
229,1765954848321,0.0241747,0.0172301,-0.00417916,0.859319,0.02756,-0.00208129,-0.510693,0.0419862,-0,0,-6.8103e-09,0.00169538,-1.72295e-08,0.999999,0.0299928,-0,0,-3.73184e-08,0.0354103,8.3819e-09,0.999373,0.0252377,-0,0,0,0,0,1
230,1765954848355,0.0241747,0.0172301,-0.00417916,0.859777,0.0277222,-0.00177699,-0.509914,0.0419862,-0,0,-7.587e-08,0.00163814,2.70084e-08,0.999999,0.0299928,-0,0,8.05303e-08,0.0341502,-6.33299e-08,0.999417,0.0252377,-0,0,0,0,0,1
231,1765954848388,0.0241747,0.0172301,-0.00417916,0.860204,0.0264473,-0.00422853,-0.509246,0.0419862,-0,0,-7.23194e-08,0.00169475,6.0536e-09,0.999999,0.0299928,-0,0,-5.13683e-08,0.034704,-3.72529e-08,0.999398,0.0252377,-0,0,0,0,0,1
232,1765954848421,0.0241747,0.0172301,-0.00417916,0.860052,0.0264989,-0.00437678,-0.509499,0.0419862,-0,0,6.35373e-08,0.00174529,-1.95578e-08,0.999998,0.0299928,-0,0,7.52334e-09,0.0354158,2.8871e-08,0.999373,0.0252377,-0,0,0,0,0,1
233,1765954848455,0.0241747,0.0172301,-0.00417916,0.860555,0.0266392,-0.0043544,-0.508643,0.0419862,-0,0,-1.69566e-08,0.00174585,9.31323e-10,0.999998,0.0299928,-0,0,3.19778e-08,0.0363092,-1.39698e-09,0.999341,0.0252377,-0,0,0,0,0,1
234,1765954848488,0.0241747,0.0172301,-0.00417916,0.860837,0.0278803,-0.00157425,-0.508114,0.0419862,-0,0,3.29637e-08,0.00168875,-3.25963e-09,0.999999,0.0299928,-0,0,1.04788e-07,0.0344254,6.51926e-09,0.999407,0.0252377,-0,0,0,0,0,1
235,1765954848521,0.0241747,0.0172301,-0.00417916,0.860432,0.027787,-0.00156863,-0.508806,0.0419862,-0,0,3.06463e-08,0.00164152,2.32831e-09,0.999999,0.0299928,-0,0,-7.98318e-08,0.0336546,-6.98492e-09,0.999434,0.0252377,-0,0,0,0,0,1
236,1765954848554,0.0241747,0.0172301,-0.00417916,0.86053,0.0268089,-0.00462985,-0.508673,0.0419862,-0,0,-1.62909e-08,0.00212355,-1.02445e-08,0.999998,0.0299928,-0,0,-2.17988e-08,0.0368791,4.23752e-08,0.99932,0.0252377,-0,0,0,0,0,1
237,1765954848588,0.0241747,0.0172301,-0.00417916,0.86114,0.0266628,-0.00408099,-0.507652,0.0419862,-0,0,-7.29742e-08,0.00169848,-1.86264e-09,0.999999,0.0299928,-0,0,3.3644e-08,0.0350947,-2.70084e-08,0.999384,0.0252377,-0,0,0,0,0,1
238,1765954848621,0.0241747,0.0172301,-0.00417916,0.861245,0.0296996,0.00113401,-0.50732,0.0419862,-0,0,2.01035e-08,0.00179258,3.49246e-08,0.999998,0.0299928,-0,0,7.06495e-09,0.0363915,-6.93835e-08,0.999338,0.0252377,-0,0,0,0,0,1
239,1765954848654,0.0241747,0.0172301,-0.00417916,0.862185,0.0281669,-0.00134633,-0.505809,0.0419862,-0,0,-6.49197e-08,0.00169125,-1.16415e-08,0.999999,0.0299928,-0,0,7.03949e-08,0.0351692,-2.56114e-08,0.999381,0.0252377,-0,0,0,0,0,1
240,1765954848687,0.0241747,0.0172301,-0.00417916,0.862884,0.028158,-0.00113248,-0.504616,0.0419862,-0,0,-3.05408e-08,0.00168646,6.0536e-09,0.999999,0.0299928,-0,0,-7.21775e-08,0.0345722,1.07102e-08,0.999402,0.0252377,-0,0,0,0,0,1
241,1765954848720,0.0241747,0.0172301,-0.00417916,0.862705,0.0281232,-0.00108925,-0.504923,0.0419862,-0,0,-6.8012e-08,0.00168399,1.67638e-08,0.999999,0.0299928,-0,0,1.31513e-07,0.0339215,-2.09548e-08,0.999425,0.0252377,-0,0,0,0,0,1
242,1765954848754,0.0241747,0.0172301,-0.00417916,0.863366,0.0297025,0.00200822,-0.5037,0.0419862,-0,0,-1.1205e-09,0.00172698,4.65661e-09,0.999999,0.0299928,-0,0,4.61951e-08,0.0336804,5.12227e-09,0.999433,0.0252377,-0,0,0,0,0,1
243,1765954848787,0.0241747,0.0172301,-0.00417916,0.863527,0.0282785,-0.000981476,-0.503508,0.0419862,-0,0,1.49103e-07,0.00196378,-1.39698e-09,0.999998,0.0299928,-0,0,4.31683e-08,0.0335404,-2.37487e-08,0.999437,0.0252377,-0,0,0,0,0,1
244,1765954848820,0.0241747,0.0172301,-0.00417916,0.862981,0.0283448,-0.00131229,-0.50444,0.0419862,-0,0,1.59125e-08,0.001744,2.00234e-08,0.999998,0.0299928,-0,0,3.03407e-08,0.0361911,-6.0536e-08,0.999345,0.0252377,-0,0,0,0,0,1
245,1765954848853,0.0241747,0.0172301,-0.00417916,0.864353,0.0270818,-0.00357806,-0.502143,0.0419862,-0,0,1.38909e-07,0.00183199,-2.468e-08,0.999998,0.0299928,-0,0,-5.89935e-08,0.0362838,4.33065e-08,0.999342,0.0252377,-0,0,0,0,0,1
246,1765954848886,0.0241747,0.0172301,-0.00417916,0.864165,0.0284044,-0.00097524,-0.502406,0.0419862,-0,0,-1.2877e-07,0.00174355,-9.77889e-09,0.999998,0.0299928,-0,0,6.47342e-08,0.0358046,1.76951e-08,0.999359,0.0252377,-0,0,0,0,0,1
247,1765954848920,0.0241747,0.0172301,-0.00417916,0.864883,0.0271886,-0.00355629,-0.501223,0.0419862,-0,0,-2.56114e-09,0.00180222,1.72295e-08,0.999998,0.0299928,-0,0,-2.21335e-08,0.0372334,-6.51926e-09,0.999307,0.0252377,-0,0,0,0,0,1
248,1765954848953,0.0241747,0.0172301,-0.00417916,0.864442,0.02727,-0.0038777,-0.501977,0.0419862,-0,0,6.47524e-08,0.00188866,4.00469e-08,0.999998,0.0299928,-0,0,-1.64073e-08,0.0385947,-6.89179e-08,0.999255,0.0252377,-0,0,0,0,0,1
249,1765954848987,0.0241747,0.0172301,-0.00417916,0.865295,0.0272442,-0.00371838,-0.500508,0.0419862,-0,0,4.45289e-09,0.00189028,-4.74975e-08,0.999998,0.0299928,-0,0,2.4469e-08,0.0382525,7.82311e-08,0.999268,0.0252377,-0,0,0,0,0,1
250,1765954849020,0.0241747,0.0172301,-0.00417916,0.866055,0.0271964,-0.00397466,-0.499193,0.0419862,-0,0,-1.04628e-08,0.00223086,-1.11759e-08,0.999997,0.0299928,-0,0,1.30167e-08,0.0387902,5.12227e-09,0.999247,0.0252377,-0,0,0,0,0,1
251,1765954849053,0.0241747,0.0172301,-0.00417916,0.867456,0.0269132,-0.00362291,-0.496772,0.0419862,-0,0,-5.22268e-08,0.0018606,3.25963e-08,0.999998,0.0299928,-0,0,9.28121e-08,0.0385089,-3.67872e-08,0.999258,0.0252377,-0,0,0,0,0,1
252,1765954849086,0.0241747,0.0172301,-0.00417916,0.866763,0.0268957,-0.0040829,-0.497978,0.0419862,-0,0,1.59089e-08,0.00227101,1.53668e-08,0.999997,0.0299928,-0,0,1.08994e-08,0.0387512,-2.42144e-08,0.999249,0.0252377,-0,0,0,0,0,1
253,1765954849120,0.0241747,0.0172301,-0.00417916,0.867744,0.0268992,-0.00372957,-0.496269,0.0419862,-0,0,1.28544e-07,0.00194243,-3.72529e-09,0.999998,0.0299928,-0,0,-6.34318e-08,0.0391591,-1.21072e-08,0.999233,0.0252377,-0,0,0,0,0,1
254,1765954849153,0.0241747,0.0172301,-0.00417916,0.868908,0.0269057,-0.00329763,-0.494231,0.0419862,-0,0,5.71999e-08,0.00189066,-4.65661e-10,0.999998,0.0299928,-0,0,1.28202e-08,0.0380443,-2.93367e-08,0.999276,0.0252377,-0,0,0,0,0,1
255,1765954849186,0.0241747,0.0172301,-0.00417916,0.868973,0.0269572,-0.00336631,-0.494114,0.0419862,-0,0,4.71737e-08,0.0018973,-3.91155e-08,0.999998,0.0299928,-0,0,-6.46469e-08,0.0387907,5.3551e-08,0.999247,0.0252377,-0,0,0,0,0,1
256,1765954849220,0.0241747,0.0172301,-0.00417916,0.868476,0.0271319,-0.00381161,-0.494974,0.0419862,-0,0,9.6421e-08,0.00227973,-1.39698e-08,0.999997,0.0299928,-0,0,5.06625e-08,0.0400361,-2.79397e-09,0.999198,0.0252377,-0,0,0,0,0,1
257,1765954849253,0.0241747,0.0172301,-0.00417916,0.868353,0.0270443,-0.00371556,-0.495194,0.0419862,-0,0,-1.21792e-07,0.00198456,-9.31323e-09,0.999998,0.0299928,-0,0,4.26298e-08,0.0401891,1.90921e-08,0.999192,0.0252377,-0,0,0,0,0,1
258,1765954849286,0.0241747,0.0172301,-0.00417916,0.868452,0.0271572,-0.00386637,-0.495013,0.0419862,-0,0,3.19669e-08,0.00235116,8.84756e-09,0.999997,0.0299928,-0,0,1.87138e-08,0.0400629,-4.28408e-08,0.999197,0.0252377,-0,0,0,0,0,1
259,1765954849320,0.0241747,0.0172301,-0.00417916,0.868796,0.0271345,-0.00364418,-0.494413,0.0419862,-0,0,-8.5638e-08,0.00198598,2.56114e-08,0.999998,0.0299928,-0,0,-4.53001e-08,0.0404591,-3.11993e-08,0.999181,0.0252377,-0,0,0,0,0,1
260,1765954849353,0.0241747,0.0172301,-0.00417916,0.865292,0.0279497,-0.00517966,-0.500462,0.0419862,-0,0,3.5081e-08,0.00198089,4.00469e-08,0.999998,0.0299928,-0,0,-2.49711e-08,0.0394741,-8.6613e-08,0.999221,0.0252377,-0,0,0,0,0,1
261,1765954849386,0.0241747,0.0172301,-0.00417916,0.859152,0.0294726,-0.00874361,-0.510797,0.0419862,-0,0,9.39363e-08,0.00186532,9.31323e-09,0.999998,0.0299928,-0,0,3.13994e-08,0.0381959,-1.76951e-08,0.99927,0.0252377,-0,0,0,0,0,1
262,1765954849420,0.0241747,0.0172301,-0.00417916,0.847459,0.0335022,-0.0210045,-0.529386,0.0419862,-0,0,-3.42407e-08,0.00113136,-8.3819e-09,0.999999,0.0299928,-0,0,-7.40329e-10,0.0240013,5.58794e-09,0.999712,0.0252377,-0,0,0,0,0,1
263,1765954849453,0.0241747,0.0172301,-0.00417916,0.827357,0.0512861,-0.0434632,-0.557639,0.0419862,-0,0,-1.19093e-07,-0.000470424,-1.11759e-08,1,0.0299928,-0,0,4.78467e-08,-0.0125098,1.86265e-09,0.999922,0.0252377,-0,0,0,0,0,1
264,1765954849486,0.0241747,0.0172301,-0.00417916,0.80979,0.0911556,-0.0662961,-0.575792,0.0419862,-0,0,-3.72529e-09,-0.00334221,-1.11759e-08,0.999994,0.0299928,-0,0,3.95812e-08,-0.0625831,3.35276e-08,0.99804,0.0252377,-0,0,0,0,0,1
265,1765954849520,0.0241747,0.0172301,-0.00417916,0.807234,0.130768,-0.0965208,-0.567413,0.0419862,-0,0,-1.88127e-07,-0.0056662,4.47035e-08,0.999984,0.0299928,-0,0,6.51926e-08,-0.118732,-7.45058e-09,0.992926,0.0252377,-0,0,0,0,0,1
266,1765954849553,0.0241747,0.0172301,-0.00417916,0.806074,0.162208,-0.12344,-0.555604,0.0419862,-0,0,7.63685e-08,-0.00609427,1.49012e-08,0.999981,0.0299928,-0,0,-1.52737e-07,-0.161837,-7.45058e-09,0.986818,0.0252377,-0,0,0,0,0,1
267,1765954849586,0.0241747,0.0172301,-0.00417916,0.804256,0.182687,-0.140991,-0.547649,0.0419862,-0,0,-2.55182e-07,-0.00589452,-1.49012e-08,0.999983,0.0299928,-0,0,5.58794e-08,-0.178237,5.96047e-08,0.983988,0.0252377,-0,0,0,0,0,1
268,1765954849619,0.0241747,0.0172301,-0.00417916,0.803755,0.195292,-0.151215,-0.54127,0.0419862,-0,0,-1.21072e-07,-0.00540559,-5.96046e-08,0.999985,0.0299928,-0,0,1.22935e-07,-0.185183,1.04308e-07,0.982704,0.0252377,-0,0,0,0,0,1
269,1765954849653,0.0241747,0.0172301,-0.00417916,0.804062,0.204651,-0.160165,-0.534742,0.0419862,-0,0,-1.11759e-08,-0.005098,-1.19209e-07,0.999987,0.0299928,-0,0,-4.84288e-08,-0.195112,1.78814e-07,0.980781,0.0252377,-0,0,0,0,0,1
270,1765954849686,0.0241747,0.0172301,-0.00417916,0.802966,0.214793,-0.169987,-0.529352,0.0419862,-0,0,-7.82311e-08,-0.00480169,-2.98023e-08,0.999988,0.0299928,-0,0,-1.86264e-08,-0.198986,1.04308e-07,0.980002,0.0252377,-0,0,0,0,0,1
271,1765954849719,0.0241747,0.0172301,-0.00417916,0.802763,0.222866,-0.178197,-0.523592,0.0419862,-0,0,-1.93715e-07,-0.00437881,-4.47035e-08,0.99999,0.0299928,-0,0,1.19209e-07,-0.208407,0,0.978042,0.0252377,-0,0,0,0,0,1
272,1765954849753,0.0241747,0.0172301,-0.00417916,0.799478,0.233983,-0.192976,-0.518505,0.0419862,-0,0,7.45058e-09,-0.00327595,1.49012e-08,0.999995,0.0299928,-0,0,0,-0.219821,-2.98023e-08,0.97554,0.0252377,-0,0,0,0,0,1
273,1765954849786,0.0241747,0.0172301,-0.00417916,0.800269,0.239249,-0.196064,-0.513701,0.0419862,-0,0,-1.11759e-08,-0.00293353,1.49012e-08,0.999996,0.0299928,-0,0,-2.23517e-08,-0.222254,0,0.974989,0.0252377,-0,0,0,0,0,1
274,1765954849819,0.0241747,0.0172301,-0.00417916,0.798299,0.241444,-0.200515,-0.51402,0.0419862,-0,0,-7.45058e-09,-0.00303063,-4.47035e-08,0.999995,0.0299928,-0,0,5.96046e-08,-0.222539,1.49012e-08,0.974924,0.0252377,-0,0,0,0,0,1
275,1765954849853,0.0241747,0.0172301,-0.00417916,0.797224,0.24345,-0.200304,-0.514824,0.0419862,-0,0,1.41561e-07,-0.00259683,-7.45058e-08,0.999997,0.0299928,-0,0,0,-0.222858,4.47035e-08,0.974851,0.0252377,-0,0,0,0,0,1
276,1765954849886,0.0241747,0.0172301,-0.00417916,0.796194,0.243045,-0.200594,-0.516495,0.0419862,-0,0,1.86264e-08,-0.00268687,-2.98023e-08,0.999996,0.0299928,-0,0,-7.45058e-09,-0.224326,0,0.974514,0.0252377,-0,0,0,0,0,1
277,1765954849920,0.0241747,0.0172301,-0.00417916,0.79794,0.241269,-0.19544,-0.516608,0.0419862,-0,0,1.2666e-07,-0.00285687,-1.78814e-07,0.999996,0.0299928,-0,0,-1.78814e-07,-0.220523,2.08616e-07,0.975382,0.0252377,-0,0,0,0,0,1
278,1765954849953,0.0241747,0.0172301,-0.00417916,0.797516,0.241081,-0.195848,-0.517197,0.0419862,-0,0,-5.58794e-08,-0.00275654,4.47035e-08,0.999996,0.0299928,-0,0,5.96047e-08,-0.219301,-2.98023e-08,0.975657,0.0252377,-0,0,0,0,0,1
279,1765954849986,0.0241747,0.0172301,-0.00417916,0.796952,0.2405,-0.196116,-0.518233,0.0419862,-0,0,-3.72529e-08,-0.0032779,-1.04308e-07,0.999995,0.0299928,-0,0,1.11759e-07,-0.219627,1.3411e-07,0.975584,0.0252377,-0,0,0,0,0,1
